Employee ID,Name,Age,Department,Salary,Years at Company,Performance Score,Attrition
E01345,Employee_1345,49,Engineering,55515.64,5,1.0,Yes
E01346,Employee_1346,54,Marketing,36830.06,3,1.0,Yes
E01347,Employee_1347,34,Engineering,45049.57,8,1.47,Yes
E01348,Employee_1348,46,Engineering,89388.13,7,1.0,Yes
E01349,Employee_1349,57,IT,55100.35,4,1.0,Yes
E01350,Employee_1350,48,Sales,81232.44,10,1.41,No
E01351,Employee_1351,59,Engineering,59650.25,5,2.3,Yes
E01352,Employee_1352,28,Engineering,83593.66,0,1.36,Yes
E01353,Employee_1353,26,Engineering,82507.46,5,1.22,No
E01354,Employee_1354,52,Engineering,52614.57,6,1.52,Yes
E01355,Employee_1355,44,Sales,35180.36,4,1.0,Yes
E01356,Employee_1356,31,Engineering,36450.19,3,1.0,Yes
E01357,Employee_1357,53,Sales,52870.08,10,1.0,Yes
E01358,Employee_1358,51,IT,93344.52,1,1.72,Yes
E01359,Employee_1359,52,Engineering,58841.57,0,1.0,Yes
E01360,Employee_1360,39,Engineering,67178.66,9,1.21,Yes
E01361,Employee_1361,57,IT,84550.05,1,1.24,Yes
E01362,Employee_1362,23,Finance,66654.82,4,1.24,No
E01363,Employee_1363,35,Sales,66138.37,3,1.0,Yes
E01364,Employee_1364,34,Marketing,74339.95,8,1.96,Yes
E01365,Employee_1365,50,Sales,69334.55,9,1.01,Yes
E01366,Employee_1366,33,Sales,63507.99,1,1.66,Yes
E01367,Employee_1367,23,IT,54178.26,9,1.19,Yes
E01368,Employee_1368,53,HR,66177.33,9,1.52,Yes
E01369,Employee_1369,34,Engineering,81416.0,5,2.24,Yes
E01370,Employee_1370,48,Sales,91730.07,7,1.26,Yes
E01371,Employee_1371,38,HR,69384.15,8,2.01,Yes
E01372,Employee_1372,52,Engineering,76327.42,4,1.06,Yes
E01373,Employee_1373,55,Marketing,69045.96,4,1.0,Yes
E01374,Employee_1374,45,Sales,63690.06,6,1.05,Yes
E01375,Employee_1375,56,IT,72713.86,0,1.01,Yes
E01376,Employee_1376,27,HR,82839.99,3,1.64,Yes
E01377,Employee_1377,40,IT,51704.57,1,1.0,Yes
E01378,Employee_1378,51,Finance,43229.05,9,1.0,Yes
E01379,Employee_1379,28,Finance,57004.88,3,1.19,Yes
E01380,Employee_1380,31,Engineering,68174.93,5,1.11,Yes
E01381,Employee_1381,53,Sales,78048.07,4,1.0,No
E01382,Employee_1382,55,Sales,50157.38,4,1.07,Yes
E01383,Employee_1383,49,IT,27671.35,5,1.34,Yes
E01384,Employee_1384,36,IT,57358.27,2,1.0,Yes
E01385,Employee_1385,51,Engineering,62091.29,4,1.48,Yes
E01386,Employee_1386,58,Sales,47565.9,4,1.11,Yes
E01387,Employee_1387,50,Engineering,53658.64,3,1.07,No
E01388,Employee_1388,43,Finance,78009.25,6,1.23,Yes
E01389,Employee_1389,25,Engineering,66171.8,3,1.37,Yes
E01390,Employee_1390,41,IT,70184.33,9,2.06,Yes
E01391,Employee_1391,53,Marketing,59664.77,6,1.59,Yes
E01392,Employee_1392,57,Sales,53688.34,0,1.0,Yes
E01393,Employee_1393,25,Engineering,59556.53,6,1.69,Yes
E01394,Employee_1394,48,Engineering,72483.2,2,1.12,Yes
E01395,Employee_1395,38,Engineering,42630.2,5,1.0,Yes
E01396,Employee_1396,33,Sales,89752.55,2,1.0,No
E01397,Employee_1397,43,Sales,73622.88,0,1.0,Yes
E01398,Employee_1398,38,IT,56961.8,4,1.0,Yes
E01399,Employee_1399,31,Engineering,77201.11,0,1.27,Yes
E01400,Employee_1400,22,Engineering,83335.24,6,2.98,No
E01401,Employee_1401,43,Marketing,60044.93,5,1.7,Yes
E01402,Employee_1402,47,IT,61751.23,3,1.0,Yes
E01403,Employee_1403,39,Sales,87402.11,10,1.62,Yes
E01404,Employee_1404,35,HR,96784.63,1,1.0,Yes
E01405,Employee_1405,50,Engineering,65441.53,3,1.03,Yes
E01406,Employee_1406,33,IT,47626.78,1,1.06,Yes
E01407,Employee_1407,57,Finance,57940.97,11,1.34,Yes
E01408,Employee_1408,56,Finance,80495.24,9,2.99,No
E01409,Employee_1409,33,Engineering,49546.77,0,1.0,Yes
E01410,Employee_1410,28,IT,61875.75,2,1.0,Yes
E01411,Employee_1411,50,Sales,69388.77,2,1.0,Yes
E01412,Employee_1412,32,Sales,51159.28,3,1.0,Yes
E01413,Employee_1413,54,Engineering,81446.52,1,1.0,Yes
E01414,Employee_1414,27,Sales,75409.51,3,1.1,Yes
E01415,Employee_1415,36,Sales,95143.19,8,1.53,Yes
E01416,Employee_1416,53,IT,76721.91,10,2.41,Yes
E01417,Employee_1417,32,Marketing,50586.66,0,1.32,Yes
E01418,Employee_1418,44,Engineering,72955.54,1,1.0,Yes
E01419,Employee_1419,47,Engineering,79820.33,5,1.0,Yes
E01420,Employee_1420,55,Engineering,80592.18,0,1.0,Yes
E01421,Employee_1421,55,Engineering,53347.37,5,1.17,Yes
E01422,Employee_1422,50,Sales,51554.93,6,1.17,Yes
E01423,Employee_1423,25,Marketing,47905.44,7,1.45,Yes
E01424,Employee_1424,38,Sales,89070.98,6,2.18,Yes
E01425,Employee_1425,56,Engineering,74343.18,3,1.46,Yes
E01426,Employee_1426,34,Sales,52681.72,4,1.19,Yes
E01427,Employee_1427,36,IT,66907.83,1,1.15,Yes
E01428,Employee_1428,50,Finance,63144.69,6,1.36,Yes
E01429,Employee_1429,50,Marketing,50411.28,9,1.0,Yes
E01430,Employee_1430,32,IT,65542.76,6,1.98,Yes
E01431,Employee_1431,53,Engineering,67860.43,2,1.0,Yes
E01432,Employee_1432,23,Sales,93968.8,7,1.17,Yes
E01433,Employee_1433,35,Finance,55164.69,12,1.19,Yes
E01434,Employee_1434,41,Engineering,39359.01,5,1.0,Yes
E01435,Employee_1435,43,HR,49265.69,6,1.0,Yes
E01436,Employee_1436,32,Sales,51610.29,7,1.55,Yes
E01437,Employee_1437,48,Sales,58596.09,0,1.0,Yes
E01438,Employee_1438,24,HR,49302.44,3,1.18,Yes
E01439,Employee_1439,38,HR,77331.83,3,1.66,Yes
E01440,Employee_1440,49,IT,48259.51,7,1.64,Yes
E01441,Employee_1441,50,Sales,65300.27,7,1.67,Yes
E01442,Employee_1442,42,HR,95002.88,4,1.49,Yes
E01443,Employee_1443,37,Sales,73303.52,3,1.0,Yes
E01444,Employee_1444,58,Sales,71761.36,0,1.0,Yes
E01445,Employee_1445,41,Engineering,92859.74,4,1.62,Yes
E01446,Employee_1446,27,Sales,83684.74,2,1.0,Yes
E01447,Employee_1447,40,Sales,73476.87,1,1.0,Yes
E01448,Employee_1448,26,Engineering,60339.1,7,1.0,Yes
E01449,Employee_1449,24,Engineering,64659.67,7,1.93,Yes
E01450,Employee_1450,22,Sales,63930.44,3,1.3,Yes
E01451,Employee_1451,59,Sales,58978.62,0,1.66,Yes
E01452,Employee_1452,36,Sales,68180.55,2,1.0,Yes
E01453,Employee_1453,55,Sales,70261.22,7,1.08,Yes
E01454,Employee_1454,56,Finance,46330.57,6,1.09,Yes
E01455,Employee_1455,46,Engineering,89480.64,3,1.0,Yes
E01456,Employee_1456,45,Engineering,71146.96,5,1.48,Yes
E01457,Employee_1457,33,Engineering,61058.26,0,1.0,Yes
E01458,Employee_1458,39,Finance,68317.64,0,1.0,Yes
E01459,Employee_1459,36,IT,78955.53,10,2.33,No
E01460,Employee_1460,37,IT,42999.7,6,1.0,Yes
E01461,Employee_1461,48,Finance,63424.09,5,1.41,Yes
E01462,Employee_1462,29,Engineering,47212.16,3,1.0,Yes
E01463,Employee_1463,46,Finance,104855.06,0,1.46,Yes
E01464,Employee_1464,38,HR,67072.79,7,1.9,Yes
E01465,Employee_1465,50,Sales,47333.82,1,1.0,Yes
E01466,Employee_1466,29,Sales,118992.0,7,1.78,Yes
E01467,Employee_1467,36,Engineering,56959.72,5,1.1,No
E01468,Employee_1468,48,Marketing,61863.8,4,1.0,Yes
E01469,Employee_1469,28,HR,62948.03,1,1.0,Yes
E01470,Employee_1470,24,Finance,52280.7,1,1.0,Yes
E01471,Employee_1471,50,Engineering,68710.28,6,1.0,No
E01472,Employee_1472,45,Engineering,31838.9,5,1.0,Yes
E01473,Employee_1473,24,Sales,81288.48,5,1.0,Yes
E01474,Employee_1474,41,Sales,48082.93,5,1.0,Yes
E01475,Employee_1475,36,IT,58770.18,0,1.0,Yes
E01476,Employee_1476,46,HR,76272.8,8,2.05,Yes
E01477,Employee_1477,51,Engineering,61933.08,3,1.0,Yes
E01478,Employee_1478,35,IT,62546.78,8,1.98,Yes
E01479,Employee_1479,28,Sales,49818.84,0,1.0,Yes
E01480,Employee_1480,38,Marketing,96434.72,6,1.64,Yes
E01481,Employee_1481,41,Engineering,72972.24,6,2.38,Yes
E01482,Employee_1482,57,Engineering,48758.23,0,1.0,Yes
E01483,Employee_1483,30,Engineering,67672.74,3,1.0,Yes
E01484,Employee_1484,59,Sales,47697.98,1,1.22,Yes
E01485,Employee_1485,43,Sales,90836.21,7,1.72,Yes
E01486,Employee_1486,23,Finance,67994.57,5,1.0,Yes
E01487,Employee_1487,45,IT,50366.8,9,1.0,Yes
E01488,Employee_1488,29,IT,75463.86,5,1.24,Yes
E01489,Employee_1489,32,Sales,60828.86,7,1.38,Yes
E01490,Employee_1490,34,HR,45676.57,8,1.33,Yes
E01491,Employee_1491,38,Sales,70715.7,6,1.0,Yes
E01492,Employee_1492,29,Sales,70292.63,3,1.0,Yes
E01493,Employee_1493,42,Finance,82066.0,3,1.0,No
E01494,Employee_1494,39,HR,65967.55,4,1.38,Yes
E01495,Employee_1495,51,Sales,66605.9,7,1.0,Yes
E01496,Employee_1496,39,Sales,67402.0,2,1.0,Yes
E01497,Employee_1497,52,Marketing,88929.24,6,2.81,No
E01498,Employee_1498,59,Sales,60348.9,5,1.0,Yes
E01499,Employee_1499,53,Engineering,72041.82,1,1.0,Yes
E01500,Employee_1500,32,HR,74251.18,6,1.3,Yes
E01501,Employee_1501,46,Sales,70246.65,5,1.0,Yes
E01502,Employee_1502,54,Sales,59781.43,3,1.0,Yes
E01503,Employee_1503,59,Engineering,66809.06,5,1.32,Yes
E01504,Employee_1504,29,IT,63595.13,3,1.0,Yes
E01505,Employee_1505,32,HR,94388.16,5,1.97,No
E01506,Employee_1506,43,Finance,58133.54,4,1.0,Yes
E01507,Employee_1507,45,Marketing,51311.32,0,1.0,Yes
E01508,Employee_1508,38,IT,64906.97,4,1.0,Yes
E01509,Employee_1509,33,Engineering,63849.53,3,1.0,No
E01510,Employee_1510,53,Engineering,67952.65,6,1.0,Yes
E01511,Employee_1511,36,Finance,58138.3,7,1.21,Yes
E01512,Employee_1512,37,Finance,66655.6,3,1.0,No
E01513,Employee_1513,43,HR,66944.11,2,1.0,Yes
E01514,Employee_1514,49,Finance,78589.85,0,1.0,Yes
E01515,Employee_1515,41,Sales,66395.1,2,1.09,Yes
E01516,Employee_1516,54,Engineering,66537.13,4,1.14,No
E01517,Employee_1517,31,Engineering,72745.2,0,1.06,Yes
E01518,Employee_1518,53,Sales,78014.83,7,1.02,Yes
E01519,Employee_1519,54,Sales,50244.86,5,1.0,Yes
E01520,Employee_1520,23,Finance,46215.19,4,1.71,Yes
E01521,Employee_1521,54,HR,90432.19,4,2.0,Yes
E01522,Employee_1522,54,Engineering,75561.13,5,1.0,Yes
E01523,Employee_1523,34,Engineering,61709.2,6,1.0,Yes
E01524,Employee_1524,51,Engineering,65295.53,7,2.2,Yes
E01525,Employee_1525,54,Sales,59111.57,4,1.22,Yes
E01526,Employee_1526,34,Finance,68169.21,4,1.0,Yes
E01527,Employee_1527,47,IT,50422.44,5,1.0,Yes
E01528,Employee_1528,43,IT,77602.5,4,1.29,Yes
E01529,Employee_1529,23,Finance,67631.8,7,1.5,No
E01530,Employee_1530,59,HR,68174.41,8,1.22,Yes
E01531,Employee_1531,47,Sales,51590.86,6,1.03,Yes
E01532,Employee_1532,36,Engineering,72864.01,2,1.0,Yes
E01533,Employee_1533,55,Sales,51935.43,6,1.2,Yes
E01534,Employee_1534,32,Marketing,54617.74,6,1.0,Yes
E01535,Employee_1535,24,Sales,66314.33,2,1.0,Yes
E01536,Employee_1536,27,Sales,102609.98,6,2.36,Yes
E01537,Employee_1537,30,IT,67571.99,3,1.0,Yes
E01538,Employee_1538,27,Marketing,26467.99,7,1.81,Yes
E01539,Employee_1539,30,IT,55362.48,6,1.0,Yes
E01540,Employee_1540,52,Sales,75255.94,5,1.0,Yes
E01541,Employee_1541,53,Sales,48073.09,5,1.21,Yes
E01542,Employee_1542,33,Engineering,77466.54,0,1.0,Yes
E01543,Employee_1543,29,Sales,67382.31,1,1.0,Yes
E01544,Employee_1544,29,Sales,79869.91,4,1.77,Yes
E01545,Employee_1545,49,Engineering,56617.19,9,1.03,Yes
E01546,Employee_1546,41,Marketing,55448.24,6,1.75,Yes
E01547,Employee_1547,28,Engineering,73474.78,10,1.7,Yes
E01548,Employee_1548,32,Finance,64887.07,5,1.0,Yes
E01549,Employee_1549,41,Finance,63979.66,4,1.0,Yes
E01550,Employee_1550,37,Engineering,88534.55,9,2.47,Yes
E01551,Employee_1551,25,Finance,74062.11,4,1.0,Yes
E01552,Employee_1552,27,Sales,35151.16,2,1.04,Yes
E01553,Employee_1553,43,Sales,76986.02,5,1.97,Yes
E01554,Employee_1554,47,Finance,75484.53,8,1.51,Yes
E01555,Employee_1555,24,Sales,82773.67,2,1.0,No
E01556,Employee_1556,35,Marketing,50904.52,6,1.0,Yes
E01557,Employee_1557,32,Sales,69872.09,4,1.27,Yes
E01558,Employee_1558,39,HR,66674.45,6,2.02,Yes
E01559,Employee_1559,33,Engineering,50635.52,5,1.0,Yes
E01560,Employee_1560,44,Sales,79201.5,3,1.2,Yes
E01561,Employee_1561,33,Sales,61376.81,4,1.1,Yes
E01562,Employee_1562,34,Finance,82290.99,3,1.0,Yes
E01563,Employee_1563,46,IT,53857.12,5,1.0,No
E01564,Employee_1564,40,IT,43091.22,2,1.0,Yes
E01565,Employee_1565,57,Engineering,61361.51,3,1.3,Yes
E01566,Employee_1566,29,IT,68478.7,3,1.45,Yes
E01567,Employee_1567,50,Finance,56987.06,6,1.0,Yes
E01568,Employee_1568,53,Finance,19033.15,0,1.0,Yes
E01569,Employee_1569,39,Engineering,70754.74,4,1.36,Yes
E01570,Employee_1570,27,Finance,70684.71,2,1.2,Yes
E01571,Employee_1571,39,IT,75307.51,3,1.13,Yes
E01572,Employee_1572,40,Engineering,59292.61,3,1.37,No
E01573,Employee_1573,43,IT,58474.22,5,1.67,No
E01574,Employee_1574,58,HR,86604.83,4,1.0,Yes
E01575,Employee_1575,53,Sales,41368.93,7,1.09,Yes
E01576,Employee_1576,24,Sales,61293.23,6,1.09,No
E01577,Employee_1577,49,Engineering,67134.53,0,1.0,Yes
E01578,Employee_1578,31,HR,74090.33,2,1.0,No
E01579,Employee_1579,56,IT,67546.51,4,1.17,Yes
E01580,Employee_1580,50,Sales,51170.11,4,1.0,No
E01581,Employee_1581,36,IT,82514.21,2,1.36,Yes
E01582,Employee_1582,54,IT,65028.61,8,1.27,No
E01583,Employee_1583,28,Sales,39979.96,7,1.54,Yes
E01584,Employee_1584,33,IT,68137.65,0,1.0,Yes
E01585,Employee_1585,51,Marketing,72129.15,6,1.0,Yes
E01586,Employee_1586,42,Finance,94411.16,4,1.0,Yes
E01587,Employee_1587,52,IT,71131.27,8,1.2,No
E01588,Employee_1588,45,Marketing,42769.62,0,1.0,Yes
E01589,Employee_1589,41,Finance,43296.48,11,1.75,Yes
E01590,Employee_1590,58,Engineering,83880.64,2,1.56,Yes
E01591,Employee_1591,25,IT,52957.95,6,1.32,Yes
E01592,Employee_1592,49,Finance,41756.28,3,1.0,Yes
E01593,Employee_1593,41,HR,80007.66,3,1.34,Yes
E01594,Employee_1594,45,Engineering,57863.96,0,1.0,Yes
E01595,Employee_1595,53,IT,79205.21,8,1.61,Yes
E01596,Employee_1596,57,Sales,51279.21,4,1.0,Yes
E01597,Employee_1597,55,Marketing,87107.19,4,1.69,Yes
E01598,Employee_1598,57,Engineering,78080.96,11,1.0,Yes
E01599,Employee_1599,23,Sales,54159.72,7,1.0,Yes
E01600,Employee_1600,36,Engineering,40094.14,2,1.11,Yes
E01601,Employee_1601,55,Sales,99577.46,3,1.2,Yes
E01602,Employee_1602,57,Finance,61846.88,5,1.58,No
E01603,Employee_1603,27,Marketing,53559.03,7,1.0,No
E01604,Employee_1604,33,IT,85794.62,10,2.7,No
E01605,Employee_1605,24,Sales,79186.4,0,1.0,Yes
E01606,Employee_1606,39,Sales,82741.95,7,1.75,No
E01607,Employee_1607,42,IT,63522.38,7,1.11,No
E01608,Employee_1608,36,Marketing,93215.82,2,1.0,Yes
E01609,Employee_1609,54,Engineering,45340.73,3,1.0,Yes
E01610,Employee_1610,56,Engineering,56719.26,0,1.0,Yes
E01611,Employee_1611,47,Engineering,70848.18,3,1.21,Yes
E01612,Employee_1612,29,IT,82521.67,5,1.37,Yes
E01613,Employee_1613,57,Finance,74917.39,9,1.08,Yes
E01614,Employee_1614,51,Engineering,63757.01,10,2.35,Yes
E01615,Employee_1615,44,Engineering,57872.78,1,1.0,Yes
E01616,Employee_1616,35,IT,82602.66,9,2.08,Yes
E01617,Employee_1617,35,Sales,76465.94,0,1.0,Yes
E01618,Employee_1618,23,Engineering,51882.14,3,1.0,No
E01619,Employee_1619,58,HR,51435.96,4,1.41,Yes
E01620,Employee_1620,26,Sales,56817.68,5,1.29,Yes
E01621,Employee_1621,59,Sales,54893.57,5,1.0,Yes
E01622,Employee_1622,35,IT,80447.61,6,1.62,Yes
E01623,Employee_1623,46,IT,71535.98,4,1.52,Yes
E01624,Employee_1624,41,IT,73366.81,7,1.76,Yes
E01625,Employee_1625,23,IT,67875.04,7,1.0,Yes
E01626,Employee_1626,27,HR,68581.56,4,1.0,Yes
E01627,Employee_1627,38,IT,41272.74,7,1.48,Yes
E01628,Employee_1628,46,Engineering,76912.75,11,1.52,Yes
E01629,Employee_1629,49,Finance,56547.78,2,1.0,Yes
E01630,Employee_1630,23,Marketing,64502.67,10,1.83,Yes
E01631,Employee_1631,56,Sales,57902.41,3,1.0,No
E01632,Employee_1632,58,Engineering,67188.07,9,1.33,Yes
E01633,Employee_1633,26,Engineering,73596.41,3,1.46,Yes
E01634,Employee_1634,22,Sales,49867.17,7,1.0,Yes
E01635,Employee_1635,33,Sales,68791.24,5,1.0,Yes
E01636,Employee_1636,57,IT,58264.96,0,1.0,Yes
E01637,Employee_1637,44,Marketing,84821.88,10,1.42,No
E01638,Employee_1638,52,Engineering,48280.62,2,1.0,Yes
E01639,Employee_1639,32,Sales,49962.26,1,1.0,Yes
E01640,Employee_1640,31,Sales,59606.45,3,1.65,Yes
E01641,Employee_1641,24,IT,51115.34,12,1.94,Yes
E01642,Employee_1642,35,Engineering,61634.28,1,1.0,Yes
E01643,Employee_1643,37,Engineering,57081.72,5,1.7,Yes
E01644,Employee_1644,31,Engineering,66326.19,1,1.0,Yes
E01645,Employee_1645,50,Engineering,80121.08,2,1.43,No
E01646,Employee_1646,31,Engineering,66069.19,0,1.0,Yes
E01647,Employee_1647,33,IT,67435.32,5,1.0,Yes
E01648,Employee_1648,51,HR,49140.16,4,1.2,Yes
E01649,Employee_1649,22,Finance,62989.11,1,1.0,Yes
E01650,Employee_1650,26,Engineering,58673.68,7,1.38,No
E01651,Employee_1651,41,Finance,75224.61,7,1.4,Yes
E01652,Employee_1652,29,Finance,53531.5,6,1.29,Yes
E01653,Employee_1653,33,Sales,52090.17,8,1.07,Yes
E01654,Employee_1654,22,HR,69761.44,3,1.46,Yes
E01655,Employee_1655,41,Engineering,94701.55,5,1.0,Yes
E01656,Employee_1656,49,IT,62360.77,3,1.24,Yes
E01657,Employee_1657,58,Engineering,67523.13,0,1.0,Yes
E01658,Employee_1658,58,Marketing,79220.33,5,1.0,Yes
E01659,Employee_1659,33,Sales,72648.56,5,1.49,Yes
E01660,Employee_1660,58,IT,72747.19,4,1.0,No
E01661,Employee_1661,49,Finance,63572.11,6,1.32,Yes
E01662,Employee_1662,36,IT,63863.97,9,1.0,Yes
E01663,Employee_1663,27,Engineering,53672.77,4,1.0,Yes
E01664,Employee_1664,41,Engineering,72295.6,2,1.0,Yes
E01665,Employee_1665,35,IT,71953.32,4,1.0,Yes
E01666,Employee_1666,23,Sales,75757.47,4,1.0,Yes
E01667,Employee_1667,30,Sales,57678.43,7,2.31,Yes
E01668,Employee_1668,58,HR,77452.02,5,1.18,Yes
E01669,Employee_1669,41,HR,82000.02,1,1.0,Yes
E01670,Employee_1670,47,Engineering,46790.63,7,1.0,Yes
E01671,Employee_1671,50,Engineering,60546.91,6,1.22,No
E01672,Employee_1672,22,Engineering,82625.35,5,1.14,Yes
E01673,Employee_1673,56,IT,55256.66,7,1.0,Yes
E01674,Employee_1674,27,Finance,72931.44,8,1.08,Yes
E01675,Employee_1675,58,IT,65128.64,3,1.54,Yes
E01676,Employee_1676,26,Marketing,69963.19,2,1.0,Yes
E01677,Employee_1677,54,Engineering,65585.84,4,1.0,Yes
E01678,Employee_1678,35,Sales,76192.56,6,1.17,Yes
E01679,Employee_1679,33,Sales,49677.24,4,1.0,Yes
E01680,Employee_1680,41,Engineering,51300.15,2,1.0,Yes
E01681,Employee_1681,45,Marketing,86967.7,5,1.0,Yes
E01682,Employee_1682,55,HR,96505.45,0,1.0,Yes
E01683,Employee_1683,46,Engineering,64918.71,4,1.08,No
E01684,Employee_1684,50,Engineering,90728.99,7,1.74,Yes
E01685,Employee_1685,52,HR,53423.38,7,1.0,Yes
E01686,Employee_1686,44,Finance,57026.21,0,1.0,Yes
E01687,Employee_1687,59,Sales,86862.31,4,1.0,Yes
E01688,Employee_1688,41,Marketing,77061.6,6,1.57,Yes
E01689,Employee_1689,44,HR,89096.41,1,1.0,Yes
E01690,Employee_1690,37,Sales,72028.34,3,1.1,Yes
E01691,Employee_1691,29,IT,49811.81,8,1.42,Yes
E01692,Employee_1692,42,Sales,68353.66,3,2.15,Yes
E01693,Employee_1693,22,Marketing,83030.04,9,1.0,No
E01694,Employee_1694,29,Marketing,63008.97,2,2.16,Yes
E01695,Employee_1695,50,Finance,60703.5,9,1.89,Yes
E01696,Employee_1696,53,IT,72257.8,5,2.14,Yes
E01697,Employee_1697,59,Engineering,56607.41,2,1.22,Yes
E01698,Employee_1698,26,Marketing,69432.51,9,1.12,Yes
E01699,Employee_1699,43,HR,65952.52,1,1.09,Yes
E01700,Employee_1700,55,Finance,57643.78,2,1.0,Yes
E01701,Employee_1701,22,Marketing,79711.06,6,1.35,No
E01702,Employee_1702,47,Marketing,74689.82,5,1.0,Yes
E01703,Employee_1703,31,IT,59694.94,5,1.0,Yes
E01704,Employee_1704,51,Engineering,64775.58,3,1.4,Yes
E01705,Employee_1705,39,Marketing,60930.87,1,1.0,Yes
E01706,Employee_1706,38,Finance,55420.29,3,1.37,Yes
E01707,Employee_1707,47,Marketing,39525.95,8,1.0,Yes
E01708,Employee_1708,29,Finance,57742.58,0,1.0,Yes
E01709,Employee_1709,33,Engineering,55639.59,9,2.01,Yes
E01710,Employee_1710,48,Engineering,66723.36,5,1.68,Yes
E01711,Employee_1711,29,HR,71610.48,3,1.12,Yes
E01712,Employee_1712,46,IT,52967.23,0,1.0,Yes
E01713,Employee_1713,25,Engineering,70602.46,0,1.14,Yes
E01714,Employee_1714,54,HR,50656.31,3,1.0,Yes
E01715,Employee_1715,22,Engineering,63120.61,3,1.2,Yes
E01716,Employee_1716,40,IT,55963.71,5,1.47,Yes
E01717,Employee_1717,52,Engineering,76192.6,10,1.72,Yes
E01718,Employee_1718,37,Sales,66751.6,6,1.09,Yes
E01719,Employee_1719,35,Sales,63347.48,4,1.22,Yes
E01720,Employee_1720,26,Sales,55621.25,8,2.49,Yes
E01721,Employee_1721,47,Engineering,60067.38,5,1.0,Yes
E01722,Employee_1722,49,Sales,92435.91,9,1.61,No
E01723,Employee_1723,23,Sales,57483.74,2,1.0,Yes
E01724,Employee_1724,27,Marketing,72191.1,1,1.04,Yes
E01725,Employee_1725,30,IT,63310.31,0,1.0,Yes
E01726,Employee_1726,54,Engineering,71762.38,4,1.0,Yes
E01727,Employee_1727,46,Marketing,77554.64,1,1.0,Yes
E01728,Employee_1728,34,Sales,59690.32,1,1.44,Yes
E01729,Employee_1729,30,Finance,75646.6,8,1.38,Yes
E01730,Employee_1730,34,Finance,106349.59,0,1.0,Yes
E01731,Employee_1731,52,Engineering,73513.1,5,1.96,Yes
E01732,Employee_1732,32,Engineering,89203.72,4,1.29,Yes
E01733,Employee_1733,25,Engineering,72215.69,5,1.0,Yes
E01734,Employee_1734,55,Engineering,51020.58,9,1.75,Yes
E01735,Employee_1735,59,Finance,69135.41,2,1.45,Yes
E01736,Employee_1736,25,Sales,60044.24,9,1.4,Yes
E01737,Employee_1737,59,Sales,56060.89,0,1.0,Yes
E01738,Employee_1738,40,Sales,63911.22,6,1.0,No
E01739,Employee_1739,27,Engineering,62678.75,9,1.09,Yes
E01740,Employee_1740,55,HR,49101.13,0,1.0,Yes
E01741,Employee_1741,39,Sales,105626.92,4,1.49,No
E01742,Employee_1742,34,IT,77118.06,4,1.0,Yes
E01743,Employee_1743,44,Engineering,68665.85,5,1.0,Yes
E01744,Employee_1744,40,Sales,66348.2,10,1.6,Yes
E01745,Employee_1745,32,Finance,83035.23,2,1.0,Yes
E01746,Employee_1746,22,Sales,96133.56,1,1.0,Yes
E01747,Employee_1747,45,Finance,75276.28,5,1.83,Yes
E01748,Employee_1748,28,Finance,66817.89,8,1.17,Yes
E01749,Employee_1749,46,Sales,87089.66,6,1.02,No
E01750,Employee_1750,42,Sales,67135.39,5,2.21,Yes
E01751,Employee_1751,36,Engineering,71529.72,4,1.23,Yes
E01752,Employee_1752,22,Sales,80015.16,0,1.0,Yes
E01753,Employee_1753,33,Sales,59202.81,6,1.51,Yes
E01754,Employee_1754,28,Engineering,33862.48,7,1.17,Yes
E01755,Employee_1755,36,Engineering,58473.8,2,1.0,No
E01756,Employee_1756,42,HR,76595.01,3,1.04,Yes
E01757,Employee_1757,40,Finance,75538.26,1,1.0,Yes
E01758,Employee_1758,50,HR,85140.05,7,2.05,Yes
E01759,Employee_1759,46,Sales,59047.53,3,1.23,No
E01760,Employee_1760,54,Sales,88713.88,4,1.0,No
E01761,Employee_1761,53,IT,67776.02,6,2.23,Yes
E01762,Employee_1762,56,HR,74066.2,5,1.1,Yes
E01763,Employee_1763,59,IT,78554.19,6,2.25,Yes
E01764,Employee_1764,47,Engineering,44275.02,5,1.3,Yes
E01765,Employee_1765,32,Finance,49926.54,5,1.12,Yes
E01766,Employee_1766,56,HR,49428.64,5,1.0,Yes
E01767,Employee_1767,29,Engineering,81083.26,6,2.79,No
E01768,Employee_1768,35,Engineering,60418.15,6,1.07,Yes
E01769,Employee_1769,31,HR,95413.73,1,1.0,Yes
E01770,Employee_1770,23,Sales,65050.64,3,1.0,Yes
E01771,Employee_1771,30,Engineering,42929.39,4,1.0,Yes
E01772,Employee_1772,24,IT,54913.74,6,1.15,Yes
E01773,Employee_1773,42,Marketing,66760.65,9,2.07,Yes
E01774,Employee_1774,47,Engineering,72727.85,2,1.31,Yes
E01775,Employee_1775,29,Engineering,50227.43,7,1.58,Yes
E01776,Employee_1776,23,Sales,73527.21,3,1.0,Yes
E01777,Employee_1777,27,Finance,77533.14,9,2.01,Yes
E01778,Employee_1778,49,Engineering,55385.79,10,1.94,Yes
E01779,Employee_1779,50,Marketing,94537.36,0,1.0,Yes
E01780,Employee_1780,47,Engineering,57010.11,4,1.11,Yes
E01781,Employee_1781,46,Engineering,50001.83,0,1.0,Yes
